State Code,County Code,Site Num,state,city,latitude,longitude,pollutant,average
12,101,5,Florida,Dade City,28.332225,-82.30564299999998,Ozone,0.037058
12,101,2001,Florida,Holiday,28.195574,-82.756264,Ozone,0.038234
12,103,4,Florida,Clearwater,27.946688,-82.73176699999998,Ozone,0.038647
12,103,18,Florida,Saint Petersburg,27.785866,-82.739875,Ozone,0.03653
12,103,5002,Florida,Tarpon Springs,28.090299,-82.700707,Ozone,0.036626
12,105,6005,Florida,Lakeland,27.939746000000003,-82.000084,Ozone,0.036555000000000004
12,105,6006,Florida,Lakeland,28.028889000000003,-81.972222,Ozone,0.037258
12,111,13,Florida,Fort Pierce,27.389079,-80.311033,Ozone,0.036078
12,113,15,Florida,Gulf Breeze,30.394133,-87.008033,Ozone,0.039161
12,115,1005,Florida,Sarasota,27.307268,-82.570376,Ozone,0.035556
12,115,1006,Florida,Sarasota,27.350278000000003,-82.479722,Ozone,0.036117
12,115,2002,Florida,Venice,27.089194,-82.362583,Ozone,0.035126
12,117,1002,Florida,Sanford,28.746111,-81.31055599999998,Ozone,0.038523
12,127,5002,Florida,Daytona Beach,29.206667,-81.05250000000002,Ozone,0.037466
12,129,1,Florida,Saint Marks,30.0925,-84.16111099999998,Ozone,0.036769
13,21,12,Georgia,Macon,32.805264,-83.54349300000001,Ozone,0.042709
13,51,21,Georgia,Savannah,32.06848,-81.04942,Ozone,0.039746
13,55,1,Georgia,Summerville,34.474526000000004,-85.408847,Ozone,0.040984
13,59,2,Georgia,Athens (corp name Athens-Clarke County),33.918137,-83.344385,Ozone,0.043566
13,67,3,Georgia,Kennesaw,34.015436,-84.607423,Ozone,0.043071
13,73,1,Georgia,Evans,33.582044,-82.131249,Ozone,0.040844
13,85,1,Georgia,,34.376227,-84.059506,Ozone,0.039971
13,89,2,Georgia,,33.6878,-84.29050000000002,Ozone,0.038981
13,97,4,Georgia,Douglasville,33.741242,-84.77642900000001,Ozone,0.042045
13,121,55,Georgia,Atlanta,33.720742,-84.357316,Ozone,0.048131
13,127,6,Georgia,Brunswick,31.169805,-81.495035,Ozone,0.038905
13,135,2,Georgia,,33.9632,-84.0691,Ozone,0.045391
13,151,2,Georgia,McDonough,33.433949,-84.161811,Ozone,0.042828
13,213,3,Georgia,Chatsworth,34.785219,-84.626423,Ozone,0.044088
13,215,8,Georgia,Columbus,32.521272,-84.94463499999998,Ozone,0.041861
13,231,9991,Georgia,,33.1787,-84.40520000000002,Ozone,0.044502
13,245,91,Georgia,Augusta,33.4339,-82.0224,Ozone,0.045054000000000004
13,247,1,Georgia,Conyers,33.588545,-84.069608,Ozone,0.045404
13,261,1001,Georgia,Leslie (RR name Leslie-DeSoto),31.954286,-84.08100999999998,Ozone,0.041602999999999994
15,3,10,Hawaii,,21.323745000000002,-158.08861299999998,Ozone,0.028854
15,3,1004,Hawaii,Honolulu,21.303382,-157.871171,Ozone,0.027407
16,1,10,Idaho,,43.600699,-116.347853,Ozone,0.036052999999999995
16,1,17,Idaho,Boise (corporate name Boise City),43.577603,-116.178156,Ozone,0.027357
16,23,101,Idaho,,43.460556,-113.56222199999999,Ozone,0.045691
16,49,9991,Idaho,,46.2756,-116.0216,Ozone,0.039713
17,1,7,Illinois,Quincy,39.915409000000004,-91.335868,Ozone,0.044138
17,19,7,Illinois,Thomasboro,40.244913000000004,-88.188519,Ozone,0.044377
17,19,1001,Illinois,Bondville,40.05278,-88.37250999999998,Ozone,0.036436
17,23,1,Illinois,,39.210857,-87.668297,Ozone,0.042019
17,31,1,Illinois,Alsip,41.670992,-87.732457,Ozone,0.041457
17,31,32,Illinois,Chicago,41.755832,-87.54535,Ozone,0.042246
17,31,76,Illinois,Chicago,41.7514,-87.713488,Ozone,0.040863
17,31,1003,Illinois,Chicago,41.984332,-87.792002,Ozone,0.041588
17,31,1601,Illinois,Lemont,41.66812,-87.99056999999998,Ozone,0.040788
17,31,3103,Illinois,Schiller Park,41.965193,-87.87626499999998,Ozone,0.038581
17,31,4002,Illinois,Cicero,41.855243,-87.75247,Ozone,0.039458999999999994
17,31,4007,Illinois,Des Plaines,42.060285,-87.863225,Ozone,0.040841
17,31,4201,Illinois,Northbrook,42.139996000000004,-87.799227,Ozone,0.037591
17,31,7002,Illinois,Evanston,42.062053000000006,-87.67525400000001,Ozone,0.04344
17,43,6001,Illinois,Lisle,41.813049,-88.07282699999998,Ozone,0.04086
17,49,1001,Illinois,Effingham,39.067159000000004,-88.548934,Ozone,0.042861
17,65,2,Illinois,,38.082155,-88.624943,Ozone,0.045566
17,83,117,Illinois,Jerseyville,39.101439,-90.344494,Ozone,0.044369
17,85,9991,Illinois,,42.2869,-89.9997,Ozone,0.040234
17,89,5,Illinois,Elgin,42.049148,-88.27302900000001,Ozone,0.042295
17,97,1007,Illinois,Zion,42.467573,-87.810047,Ozone,0.042234
17,111,1,Illinois,Cary,42.221442,-88.242207,Ozone,0.044159
17,113,2003,Illinois,Normal,40.518735,-88.99689599999998,Ozone,0.043761
17,115,13,Illinois,Decatur,39.866834000000004,-88.92559399999998,Ozone,0.042816
17,117,2,Illinois,Nilwood,39.396075,-89.80973900000001,Ozone,0.042115
17,119,8,Illinois,Alton,38.890186,-90.148031,Ozone,0.043864
17,119,1009,Illinois,Maryville,38.726573,-89.959963,Ozone,0.044896
17,119,3007,Illinois,Wood River,38.860669,-90.105851,Ozone,0.046485000000000005
17,119,9991,Illinois,,38.869001000000004,-89.622816,Ozone,0.042748
17,143,24,Illinois,Peoria,40.68742,-89.606943,Ozone,0.041473
17,143,1001,Illinois,Peoria Heights,40.745504,-89.58586899999999,Ozone,0.042779000000000005
17,157,1,Illinois,,38.176278,-89.78845899999997,Ozone,0.04365
17,161,3002,Illinois,Rock Island Arsenal (U.S. Army),41.514727,-90.51735,Ozone,0.042898
17,163,10,Illinois,East Saint Louis,38.612034,-90.160477,Ozone,0.043642
17,167,14,Illinois,Springfield,39.831522,-89.64092600000001,Ozone,0.042081
17,197,1011,Illinois,Braidwood,41.221537,-88.190967,Ozone,0.040543
17,201,2001,Illinois,Loves Park,42.334982000000004,-89.037775,Ozone,0.040632
18,3,2,Indiana,Leo-Cedarville,41.221418,-85.016821,Ozone,0.043509
18,3,4,Indiana,Fort Wayne,41.094965,-85.101816,Ozone,0.04185
18,5,7,Indiana,Hope,39.294321999999994,-85.76681599999998,Ozone,0.045275
18,11,1,Indiana,,39.997732,-86.395394,Ozone,0.043674
18,13,1,Indiana,,39.263914,-86.29226899999998,Ozone,0.042273000000000005
18,15,2,Indiana,,40.540455,-86.553035,Ozone,0.042657
18,19,8,Indiana,,38.393822,-85.664118,Ozone,0.043963
18,35,10,Indiana,Albany,40.300385,-85.245862,Ozone,0.039862
18,39,7,Indiana,Bristol,41.716959,-85.824696,Ozone,0.038653
18,43,1004,Indiana,New Albany,38.30703,-85.832974,Ozone,0.042325
18,55,1,Indiana,,38.985477,-86.99041899999999,Ozone,0.043633
18,57,6,Indiana,Noblesville,40.068296999999994,-85.992451,Ozone,0.043592
18,63,4,Indiana,Avon,39.758707,-86.3985,Ozone,0.04081
18,67,4,Indiana,Kokomo,40.481347,-86.10968799999998,Ozone,0.043289
18,69,2,Indiana,Roanoke,40.959604,-85.37961,Ozone,0.038008
18,71,1,Indiana,,38.920835,-86.080523,Ozone,0.042125
18,83,9991,Indiana,,38.7408,-87.48530000000002,Ozone,0.043758
18,89,22,Indiana,Gary,41.606667,-87.304722,Ozone,0.040987
18,89,2008,Indiana,Hammond,41.639444,-87.493611,Ozone,0.038311000000000005
18,91,5,Indiana,Michigan City,41.717762,-86.907786,Ozone,0.042946
18,91,10,Indiana,La Porte,41.629167,-86.684444,Ozone,0.039699
18,95,10,Indiana,,40.002511,-85.656391,Ozone,0.043663
18,97,50,Indiana,Lawrence,39.858889000000005,-86.021389,Ozone,0.043538
18,97,57,Indiana,Indianapolis (Remainder),39.749027000000005,-86.186269,Ozone,0.041272
18,97,78,Indiana,Indianapolis (Remainder),39.810833,-86.11444399999998,Ozone,0.037417
18,97,87,Indiana,Indianapolis (Remainder),39.787933,-86.13087999999998,Ozone,0.036937
18,109,5,Indiana,Monrovia,39.575634,-86.47789300000001,Ozone,0.042230000000000004
18,123,9,Indiana,,38.115152,-86.60325,Ozone,0.045314
18,127,24,Indiana,Ogden Dunes (Wickliffe),41.6175,-87.199167,Ozone,0.040318
18,127,26,Indiana,,41.512118,-87.036236,Ozone,0.041547
18,129,3,Indiana,,38.00641,-87.71835399999998,Ozone,0.043082
18,141,10,Indiana,,41.551667,-86.37055600000001,Ozone,0.040641000000000004
18,141,15,Indiana,South Bend,41.696659999999994,-86.214722,Ozone,0.042284
18,141,16,Indiana,Granger,41.754721999999994,-86.11,Ozone,0.040917
18,145,1,Indiana,,39.613367,-85.87066899999998,Ozone,0.043396
18,163,13,Indiana,,38.113889,-87.53666700000001,Ozone,0.041615
18,163,21,Indiana,Evansville,38.013333,-87.57722199999998,Ozone,0.04256
18,167,18,Indiana,Terre Haute,39.485987,-87.40131199999998,Ozone,0.043749
18,167,24,Indiana,,39.558525,-87.312883,Ozone,0.042551
18,169,9991,Indiana,,40.816038,-85.661408,Ozone,0.043726
18,173,8,Indiana,Boonville,38.051667,-87.27805599999998,Ozone,0.043787
18,173,11,Indiana,,37.954444,-87.32166699999998,Ozone,0.042197000000000005
19,17,11,Iowa,Waverly,42.743036,-92.51324100000001,Ozone,0.038822
19,17,11,Iowa,Waverly,42.743036,-92.51324100000001,Ozone,0.039223
19,45,21,Iowa,Clinton,41.874999,-90.177574,Ozone,0.039282
19,45,21,Iowa,Clinton,41.874999,-90.177574,Ozone,0.039108
19,85,7,Iowa,,41.832256,-95.928185,Ozone,0.041167
19,85,7,Iowa,,41.832256,-95.928185,Ozone,0.040866
19,113,33,Iowa,Coggon,42.281013,-91.52687900000001,Ozone,0.038254
19,113,33,Iowa,Coggon,42.281013,-91.52687900000001,Ozone,0.038844
19,113,40,Iowa,Cedar Rapids,41.97677,-91.68766,Ozone,0.036651
19,113,40,Iowa,Cedar Rapids,41.97677,-91.68766,Ozone,0.03734
19,137,2,Iowa,,40.969112,-95.044951,Ozone,0.039627
19,137,2,Iowa,,40.969112,-95.044951,Ozone,0.039139
19,147,1002,Iowa,Emmetsburg,43.123704,-94.69351800000001,Ozone,0.040629000000000005
19,147,1002,Iowa,Emmetsburg,43.123704,-94.69351800000001,Ozone,0.040452
19,153,30,Iowa,Des Moines,41.603159000000005,-93.643118,Ozone,0.037881
19,153,30,Iowa,Des Moines,41.603159000000005,-93.643118,Ozone,0.038097000000000006
19,153,1579,Iowa,Polk City,41.849433000000005,-93.69761700000001,Ozone,0.039810000000000005
19,153,1579,Iowa,Polk City,41.849433000000005,-93.69761700000001,Ozone,0.040295
19,163,14,Iowa,Davenport,41.699174,-90.521944,Ozone,0.04005
19,163,14,Iowa,Davenport,41.699174,-90.521944,Ozone,0.040354
19,163,15,Iowa,Davenport,41.530011,-90.587611,Ozone,0.035571
19,163,15,Iowa,Davenport,41.530011,-90.587611,Ozone,0.035677
19,177,6,Iowa,,40.695078,-92.00631800000001,Ozone,0.04035
19,177,6,Iowa,,40.695078,-92.00631800000001,Ozone,0.040121
20,91,10,Kansas,,38.838575,-94.746424,Ozone,0.03907
20,103,3,Kansas,Leavenworth,39.327391,-94.95102,Ozone,0.039844
20,133,3,Kansas,,37.67696,-95.47594000000001,Ozone,0.040728
20,173,10,Kansas,Wichita,37.702066,-97.314847,Ozone,0.042556000000000004
20,173,18,Kansas,,37.897506,-97.492083,Ozone,0.042731
20,177,13,Kansas,Topeka,39.024265,-95.711275,Ozone,0.040527
20,191,2,Kansas,,37.476890000000004,-97.366399,Ozone,0.04295
20,195,1,Kansas,,38.770081,-99.763424,Ozone,0.041991
20,209,21,Kansas,Kansas City,39.117219,-94.635605,Ozone,0.036339
21,13,2,Kentucky,Middlesborough (corporate name for Middlesboro),36.60843,-83.73693999999998,Ozone,0.041384
21,15,3,Kentucky,,38.91833,-84.852637,Ozone,0.042262
21,19,17,Kentucky,Ashland,38.459340000000005,-82.64041,Ozone,0.042083
21,29,6,Kentucky,Shepherdsville,37.986290000000004,-85.71191999999998,Ozone,0.044029
21,37,3002,Kentucky,Highland Heights,39.021881,-84.47444999999998,Ozone,0.042565
21,43,500,Kentucky,,38.23887,-82.9881,Ozone,0.039488
21,47,6,Kentucky,,36.91171,-87.323337,Ozone,0.040868
21,59,5,Kentucky,,37.780776,-87.075307,Ozone,0.044793
21,61,501,Kentucky,,37.13179,-86.14295299999998,Ozone,0.045004
21,67,12,Kentucky,Lexington-Fayette (corporate name for Lexington),38.06503,-84.49761,Ozone,0.043816
21,89,7,Kentucky,Worthington,38.548136,-82.731163,Ozone,0.039145
21,91,12,Kentucky,Lewisport,37.93829,-86.89719000000001,Ozone,0.044607
21,93,6,Kentucky,Elizabethtown,37.705612,-85.85262900000001,Ozone,0.043611000000000004
21,111,51,Kentucky,Louisville,38.06091,-85.89804000000001,Ozone,0.043037
21,111,67,Kentucky,Louisville,38.22876,-85.65451999999998,Ozone,0.040087
21,111,80,Kentucky,Jeffersontown,38.18250000000001,-85.5744,Ozone,0.045559
21,113,1,Kentucky,Nicholasville,37.89147,-84.58825,Ozone,0.044037
21,139,3,Kentucky,,37.155392,-88.394024,Ozone,0.043654000000000005
21,145,1024,Kentucky,Paducah,37.05822,-88.57251,Ozone,0.044008
21,175,9991,Kentucky,,37.9214,-83.06620000000002,Ozone,0.041925
21,185,4,Kentucky,Buckner,38.40020000000001,-85.44427999999998,Ozone,0.044763
21,193,3,Kentucky,Hazard,37.28329,-83.20931999999998,Ozone,0.041469
21,195,2,Kentucky,Pikeville,37.48260000000001,-82.53532,Ozone,0.039523
21,199,3,Kentucky,Somerset,37.09798,-84.61152,Ozone,0.041574
21,213,4,Kentucky,Franklin,36.708607,-86.566284,Ozone,0.042255
21,221,9991,Kentucky,,36.7841,-87.8499,Ozone,0.043509
21,227,9,Kentucky,Smiths Grove,37.04926,-86.21486999999998,Ozone,0.042067
21,229,9991,Kentucky,,37.7046,-85.0485,Ozone,0.044817
21,229,9991,Kentucky,,37.7046,-85.0485,Ozone,0.045207
22,5,4,Louisiana,,30.229653000000003,-90.96562800000001,Ozone,0.036941
22,15,8,Louisiana,Shreveport,32.536273,-93.74894,Ozone,0.035828
22,17,1,Louisiana,,32.68336,-93.861582,Ozone,0.039979
22,19,2,Louisiana,Carlyss,30.140265000000003,-93.368448,Ozone,0.036417000000000005
22,19,9,Louisiana,Vinton,30.227797999999996,-93.579965,Ozone,0.036736000000000005
22,33,3,Louisiana,Baton Rouge,30.419805,-91.182016,Ozone,0.034589
22,33,9,Louisiana,Baton Rouge,30.461981,-91.179219,Ozone,0.036257
22,33,13,Louisiana,,30.700895000000003,-91.05606800000001,Ozone,0.036716000000000006
22,47,9,Louisiana,,30.221255,-91.31541800000001,Ozone,0.037188
22,47,12,Louisiana,St. Gabriel,30.204218,-91.126041,Ozone,0.038039
22,51,1001,Louisiana,Kenner,30.041238,-90.272826,Ozone,0.039435000000000005
22,55,7,Louisiana,Lafayette,30.22611,-92.042908,Ozone,0.038039
22,57,4,Louisiana,Thibodaux,29.764098,-90.765275,Ozone,0.036557
22,63,2,Louisiana,French Settlement,30.315406,-90.811383,Ozone,0.038331
22,73,4,Louisiana,Monroe,32.509959,-92.046196,Ozone,0.038669
22,77,1,Louisiana,,30.681718,-91.366247,Ozone,0.036706
22,87,4,Louisiana,Meraux,29.939614000000002,-89.92388299999998,Ozone,0.038512
22,93,2,Louisiana,,29.994970000000002,-90.817415,Ozone,0.031672000000000006
22,95,2,Louisiana,Garyville,30.057515000000002,-90.619286,Ozone,0.03623
22,99,1,Louisiana,St. Martinville,30.088872,-91.869595,Ozone,0.037136
22,103,2,Louisiana,,30.429381,-90.199678,Ozone,0.03712
22,121,1,Louisiana,,30.500642,-91.21355600000001,Ozone,0.034989
23,1,14,Maine,,43.974622,-70.124608,Ozone,0.035284
23,3,1100,Maine,Presque Isle,46.696431,-68.033006,Ozone,0.030483
23,3,9991,Maine,,46.6041,-68.4135,Ozone,0.031592
23,5,29,Maine,Portland,43.660246,-70.26896500000001,Ozone,0.034983999999999994
23,5,2003,Maine,,43.561043,-70.207324,Ozone,0.038142
23,9,102,Maine,,44.351696999999994,-68.22698000000001,Ozone,0.039669
23,9,103,Maine,,44.37705,-68.2609,Ozone,0.037716
23,11,2005,Maine,Gardiner,44.230622,-69.785,Ozone,0.036866
23,13,4,Maine,,43.917955,-69.26059000000001,Ozone,0.037624
23,17,3002,Maine,,44.377794,-70.854697,Ozone,0.035492
23,19,4008,Maine,,44.735978,-68.67075200000001,Ozone,0.036874000000000004
23,29,19,Maine,,44.531907000000004,-67.59586999999999,Ozone,0.035842
23,29,32,Maine,,44.963633,-67.060728,Ozone,0.034422999999999995
23,31,38,Maine,,43.656764,-70.629138,Ozone,0.035153
23,31,40,Maine,,43.58889,-70.87734,Ozone,0.037122
23,31,2002,Maine,Kennebunkport,43.343167,-70.471034,Ozone,0.038486
24,3,1003,Maryland,Glen Burnie,39.169533,-76.627933,Ozone,0.050029000000000004
24,5,1007,Maryland,Cockeysville,39.460478,-76.633543,Ozone,0.046178
24,5,3001,Maryland,Essex,39.310833,-76.47444399999998,Ozone,0.047804
24,9,11,Maryland,Prince Frederick,38.536722,-76.617194,Ozone,0.041991
24,13,1,Maryland,,39.444294,-77.04225199999998,Ozone,0.045638
24,15,3,Maryland,,39.701444,-75.860051,Ozone,0.045175
24,17,10,Maryland,,38.508547,-76.811864,Ozone,0.042232
24,19,4,Maryland,,38.587525,-76.14100599999998,Ozone,0.046918
24,19,9991,Maryland,,38.444971,-76.111274,Ozone,0.045948
24,21,37,Maryland,Frederick,39.42276,-77.37519,Ozone,0.046360000000000005
24,23,2,Maryland,Grantsville,39.70595,-79.012,Ozone,0.040863
24,25,1001,Maryland,Edgewood,39.410191,-76.29694599999998,Ozone,0.047612
24,25,9001,Maryland,,39.563333,-76.20388899999998,Ozone,0.047567
24,29,2,Maryland,,39.305021,-75.79731699999998,Ozone,0.046183
24,31,3001,Maryland,,39.114313,-77.106876,Ozone,0.044131000000000004
24,33,30,Maryland,Beltsville,39.055277000000004,-76.878333,Ozone,0.041425
24,33,8003,Maryland,Greater Upper Marlboro,38.81194,-76.74417,Ozone,0.044095
24,33,9991,Maryland,,39.02840000000001,-76.81710000000002,Ozone,0.047667
24,43,9,Maryland,,39.564178000000005,-77.720244,Ozone,0.043314
24,510,54,Maryland,Baltimore,39.328807,-76.55307499999998,Ozone,0.045608
25,1,2,Massachusetts,Truro,41.975804,-70.02359799999999,Ozone,0.041292
25,3,8,Massachusetts,Pittsfield,42.452299,-73.239648,Ozone,0.040318
25,5,1004,Massachusetts,Fall River,41.685707,-71.169235,Ozone,0.04234
25,5,1006,Massachusetts,Fairhaven (Town of),41.645381,-70.897504,Ozone,0.04319
25,7,1,Massachusetts,Aquinnah,41.330469,-70.785225,Ozone,0.044742000000000004
25,9,2006,Massachusetts,Lynn,42.474642,-70.970816,Ozone,0.041957
25,9,5005,Massachusetts,Haverhill,42.770837,-71.10229,Ozone,0.038302
25,11,2005,Massachusetts,Greenfield,42.605816,-72.596689,Ozone,0.03934
25,13,8,Massachusetts,Chicopee,42.19438,-72.555112,Ozone,0.041771
25,15,4002,Massachusetts,Ware (census name for Ware Center),42.298493,-72.334079,Ozone,0.041333
25,17,9,Massachusetts,Chelmsford (Chelmsford Center),42.62668,-71.36206800000001,Ozone,0.040563
25,17,10,Massachusetts,Chelmsford (Chelmsford Center),42.612085,-71.306986,Ozone,0.035522000000000005
25,21,3003,Massachusetts,Milton,42.211774,-71.11397,Ozone,0.040874
25,23,5,Massachusetts,Brockton,42.065106,-71.012129,Ozone,0.041864
25,25,42,Massachusetts,Boston,42.3295,-71.0826,Ozone,0.033721
25,27,15,Massachusetts,Worcester,42.274319,-71.875511,Ozone,0.038934
25,27,24,Massachusetts,Uxbridge,42.099699,-71.619399,Ozone,0.041221
26,5,3,Michigan,Holland,42.767786,-86.148577,Ozone,0.041633
26,19,3,Michigan,Benzonia,44.616943,-86.109408,Ozone,0.037424
26,21,14,Michigan,Coloma,42.197790000000005,-86.309694,Ozone,0.041596
26,27,3,Michigan,Cassopolis,41.89557,-86.00162900000001,Ozone,0.042361
26,37,2,Michigan,Lansing,42.798339,-84.393795,Ozone,0.037860000000000005
26,49,21,Michigan,Flint,43.047224,-83.670159,Ozone,0.038683
26,49,2001,Michigan,Otisville,43.168336,-83.461541,Ozone,0.039901
26,63,7,Michigan,Harbor Beach,43.836388,-82.6429,Ozone,0.037845
26,65,18,Michigan,Lansing,42.761387,-84.56277899999998,Ozone,0.037261
26,77,8,Michigan,Kalamazoo,42.278067,-85.54189000000001,Ozone,0.04066
26,81,20,Michigan,Grand Rapids,42.984173,-85.67133899999997,Ozone,0.03508
26,81,22,Michigan,,43.176672,-85.416608,Ozone,0.038889
26,91,7,Michigan,Tecumseh,41.995568,-83.946559,Ozone,0.041096
26,99,9,Michigan,New Haven,42.731394,-82.793463,Ozone,0.040708
26,99,1003,Michigan,Warren,42.51334,-83.005971,Ozone,0.039249
26,101,922,Michigan,Manistee,44.306999999999995,-86.242649,Ozone,0.038008
26,105,7,Michigan,Scottville,43.953334000000005,-86.294415,Ozone,0.036558999999999994
26,113,1,Michigan,,44.310555,-84.891865,Ozone,0.037742000000000005
26,121,39,Michigan,Muskegon,43.278061,-86.311083,Ozone,0.040172
26,125,1,Michigan,Oak Park,42.463063,-83.183199,Ozone,0.041402
26,139,5,Michigan,Jenison,42.894451000000004,-85.852734,Ozone,0.041367
26,147,5,Michigan,Port Huron,42.953336,-82.45622900000001,Ozone,0.041398000000000004
26,153,1,Michigan,,46.288877,-85.950227,Ozone,0.037004
26,157,9991,Michigan,,43.61380000000001,-83.3591,Ozone,0.039377
26,161,8,Michigan,Ypsilanti,42.240565000000004,-83.59960199999998,Ozone,0.039701
26,161,9991,Michigan,,42.416636,-83.902185,Ozone,0.040401
26,163,1,Michigan,Allen Park,42.22862,-83.2082,Ozone,0.03405
26,163,19,Michigan,Detroit,42.43084,-83.00013799999998,Ozone,0.042888
26,165,9991,Michigan,,44.180890000000005,-85.738985,Ozone,0.039353
27,3,1001,Minnesota,East Bethel,45.40184,-93.20306,Ozone,0.034422999999999995
27,3,1002,Minnesota,Blaine,45.13768,-93.207615,Ozone,0.035435
27,5,2013,Minnesota,Detroit Lakes,46.851811,-95.846272,Ozone,0.035920999999999995
27,17,7417,Minnesota,Cloquet,46.713694,-92.511722,Ozone,0.034730000000000004
27,35,3204,Minnesota,Brainerd,46.39674,-94.1303,Ozone,0.036674
27,49,5302,Minnesota,,44.473754,-93.012611,Ozone,0.039505
27,53,962,Minnesota,Minneapolis,44.965242,-93.254759,Ozone,0.03361
27,75,5,Minnesota,,47.948622,-91.495574,Ozone,0.036084
27,83,4210,Minnesota,Marshall,44.4438,-95.81789,Ozone,0.037656
27,95,3051,Minnesota,Onamia,46.2053,-93.75945,Ozone,0.035909
27,109,5008,Minnesota,Rochester,43.996908000000005,-92.450366,Ozone,0.037904
27,137,34,Minnesota,,48.41252,-92.829225,Ozone,0.034504
27,137,7550,Minnesota,Duluth,46.81826,-92.08936,Ozone,0.033032
27,139,505,Minnesota,Shakopee,44.791437,-93.512534,Ozone,0.038017
27,145,3052,Minnesota,St. Cloud,45.549839,-94.13345,Ozone,0.036951
27,163,6016,Minnesota,,45.168004,-92.765136,Ozone,0.033897000000000004
27,171,3201,Minnesota,St. Michael,45.20916,-93.66921,Ozone,0.038846
28,11,2,Mississippi,Cleveland,33.750838,-90.734175,Ozone,0.042344
28,33,2,Mississippi,Hernando,34.821659999999994,-89.98783,Ozone,0.041226
28,45,3,Mississippi,Waveland,30.300833,-89.395916,Ozone,0.039938
28,47,8,Mississippi,Gulfport,30.390369,-89.04977799999998,Ozone,0.040893
28,49,20,Mississippi,Jackson,32.329111,-90.182722,Ozone,0.036517
28,49,21,Mississippi,Jackson,32.346722,-90.225667,Ozone,0.039842
28,59,6,Mississippi,Pascagoula,30.378287,-88.53393,Ozone,0.040604
28,75,3,Mississippi,Meridian,32.364565,-88.73149099999998,Ozone,0.0385
28,81,5,Mississippi,Tupelo,34.264917,-88.766222,Ozone,0.041117
28,161,9991,Mississippi,,34.002747,-89.799183,Ozone,0.037348
29,3,1,Missouri,,39.9544,-94.84899999999999,Ozone,0.042033
29,3,1,Missouri,,39.9544,-94.84899999999999,Ozone,0.042407
29,19,11,Missouri,,39.07803,-92.31632,Ozone,0.040109
29,19,11,Missouri,,39.07803,-92.31632,Ozone,0.039627
29,27,2,Missouri,,38.70608,-92.09308,Ozone,0.040807
29,27,2,Missouri,,38.70608,-92.09308,Ozone,0.041107
29,37,3,Missouri,,38.75961,-94.57983,Ozone,0.042636
29,37,3,Missouri,,38.75961,-94.57983,Ozone,0.042386
29,39,1,Missouri,,37.70097,-94.03474,Ozone,0.040611
29,39,1,Missouri,,37.70097,-94.03474,Ozone,0.040563
29,47,3,Missouri,,39.407452,-94.265373,Ozone,0.042142
29,47,3,Missouri,,39.407452,-94.265373,Ozone,0.042605000000000004
29,47,5,Missouri,,39.303174,-94.377014,Ozone,0.043494
29,47,5,Missouri,,39.303174,-94.377014,Ozone,0.042945
29,47,6,Missouri,Kansas City,39.331913,-94.580931,Ozone,0.044442
29,47,6,Missouri,Kansas City,39.331913,-94.580931,Ozone,0.044909
29,49,1,Missouri,Trimble,39.53063,-94.55594,Ozone,0.043902
29,49,1,Missouri,Trimble,39.53063,-94.55594,Ozone,0.043741
29,77,36,Missouri,Springfield,37.256137,-93.299894,Ozone,0.041473
29,77,36,Missouri,Springfield,37.256137,-93.299894,Ozone,0.041543000000000004
29,77,42,Missouri,,37.319186,-93.204411,Ozone,0.042255
29,77,42,Missouri,,37.319186,-93.204411,Ozone,0.040802
29,97,4,Missouri,,37.2385,-94.42468000000001,Ozone,0.042641000000000005
29,97,4,Missouri,,37.2385,-94.42468000000001,Ozone,0.041951
29,99,19,Missouri,Arnold,38.448672,-90.395904,Ozone,0.042934
29,99,19,Missouri,Arnold,38.448672,-90.395904,Ozone,0.042549000000000003
29,113,4,Missouri,Foley,39.045770000000005,-90.84927,Ozone,0.042354
29,113,4,Missouri,Foley,39.045770000000005,-90.84927,Ozone,0.042057
29,137,1,Missouri,,39.474976,-91.78899100000001,Ozone,0.03926
29,137,1,Missouri,,39.474976,-91.78899100000001,Ozone,0.040551
29,157,1,Missouri,,37.70264,-89.69864,Ozone,0.042494
29,157,1,Missouri,,37.70264,-89.69864,Ozone,0.042504
29,183,1002,Missouri,West Alton,38.872546,-90.226488,Ozone,0.042898
29,183,1002,Missouri,West Alton,38.872546,-90.226488,Ozone,0.042899
29,183,1004,Missouri,,38.8994,-90.44917,Ozone,0.043678
29,183,1004,Missouri,,38.8994,-90.44917,Ozone,0.043825
29,186,5,Missouri,,37.90084,-90.42388000000001,Ozone,0.040721
29,186,5,Missouri,,37.90084,-90.42388000000001,Ozone,0.041344
29,189,5,Missouri,,38.49015,-90.70509,Ozone,0.040672
29,189,5,Missouri,,38.49015,-90.70509,Ozone,0.041286
29,189,14,Missouri,Maryland Heights,38.71085,-90.47606,Ozone,0.043436
29,189,14,Missouri,Maryland Heights,38.71085,-90.47606,Ozone,0.043636
29,510,85,Missouri,St. Louis,38.656429,-90.198348,Ozone,0.037109
29,510,85,Missouri,St. Louis,38.656429,-90.198348,Ozone,0.037709
30,27,6,Montana,,47.048537,-109.45531499999998,Ozone,0.042139
30,29,8001,Montana,,48.5103,-113.99681000000001,Ozone,0.037221
30,49,4,Montana,,46.8505,-111.98716399999999,Ozone,0.040972
30,71,10,Montana,,48.317507,-107.862471,Ozone,0.039407
