state_code,county_code,site_num,latitude,longitude,parameter_name_x,sample_duration_x,metric_used_x,units_x,mean_x,stv_x,poc_x,state_name_x,county_name_x,city_name_x,parameter_name_y,sample_duration_y,metric_used_y,units_y,mean_y,stv_y,poc_y,state_name_y,county_name_y,city_name_y
48,201,24,29.901036,-95.326137,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047249,0.017466,2,Texas,Harris,Houston,,,,,,,,,,
48,201,26,29.802707,-95.125495,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041102,0.015046,3,Texas,Harris,Channelview,,,,,,,,,,
48,201,29,30.039524,-95.673951,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043588,0.015167,2,Texas,Harris,Tomball,,,,,,,,,,
48,201,46,29.828086,-95.284096,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.03933,0.015588,1,Texas,Harris,Houston,,,,,,,,,,
48,201,47,29.834167,-95.489167,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042543,0.016233,2,Texas,Harris,Houston,,,,,,,,,,
48,201,51,29.623889,-95.474167,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040295,0.015222,2,Texas,Harris,Houston,,,,,,,,,,
48,201,55,29.695729,-95.499219,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044616,0.017732,1,Texas,Harris,Houston,,,,,,,,,,
48,201,62,29.625556,-95.267222,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038503,0.015593,1,Texas,Harris,Houston,,,,,,,,,,
48,201,66,29.723333,-95.635833,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042958,0.015671,1,Texas,Harris,Houston,,,,,,,,,,
48,201,416,29.686389,-95.294722,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041992,0.017351,1,Texas,Harris,Houston,,,,,,,,,,
48,201,1015,29.758889,-95.079444,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039867,0.014942,1,Texas,Harris,Baytown,,,,,,,,,,
48,201,1017,29.823319,-94.983786,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043613,0.013929,1,Texas,Harris,Baytown,,,,,,,,,,
48,201,1034,29.767997,-95.220582,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041104,0.016185,2,Texas,Harris,Houston,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),9.914972,5.936331,1,Texas,Harris,Houston
48,201,1035,29.733726,-95.257593,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039362,0.016164,3,Texas,Harris,Houston,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),10.647443,4.5924,1,Texas,Harris,Houston
48,201,1039,29.670025,-95.128508,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043362,0.016545,1,Texas,Harris,Deer Park,,,,,,,,,,
48,201,1050,29.583047,-95.015544,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039331,0.013752,1,Texas,Harris,Seabrook,,,,,,,,,,
48,203,2,32.669001,-94.167468,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044128,0.011078,1,Texas,Harrison,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.221429,3.965749,1,Texas,Harrison,
48,215,43,26.22621,-98.291069,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.035169,0.009453,1,Texas,Hidalgo,Mission,,,,,,,,,,
48,221,1,32.442304,-97.803529,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046425,0.01175,1,Texas,Hood,Granbury,,,,,,,,,,
48,231,1006,33.153088,-96.115572,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044593,0.01068,1,Texas,Hunt,Greenville,,,,,,,,,,
48,245,9,30.036422,-94.071061,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041867,0.013948,2,Texas,Jefferson,Beaumont,,,,,,,,,,
48,245,11,29.897516,-93.991084,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040599,0.013295,1,Texas,Jefferson,Port Arthur,,,,,,,,,,
48,245,22,29.863957,-94.317802,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041015,0.012785,1,Texas,Jefferson,,,,,,,,,,,
48,245,101,29.727931,-93.894081,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041206,0.013163,1,Texas,Jefferson,,,,,,,,,,,
48,245,102,29.9425,-94.000556,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044773,0.014078,1,Texas,Jefferson,Port Arthur,,,,,,,,,,
48,245,1035,29.978926,-94.010872,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039295,0.012678,1,Texas,Jefferson,Nederland,,,,,,,,,,
48,251,3,32.353595,-97.436742,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.050196,0.012494,1,Texas,Johnson,Cleburne,,,,,,,,,,
48,257,5,32.564968,-96.317687,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045933,0.011065,1,Texas,Kaufman,Kaufman,,,,,,,,,,
48,309,1037,31.653086,-97.070704,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046509,0.011409,1,Texas,McLennan,Waco,,,,,,,,,,
48,339,78,30.350302,-95.425128,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045782,0.013437,1,Texas,Montgomery,Conroe,,,,,,,,,,
48,349,1051,32.031934,-96.399141,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046981,0.01106,1,Texas,Navarro,Corsicana,,,,,,,,,,
48,355,25,27.76534,-97.434262,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.037941,0.012392,2,Texas,Nueces,Corpus Christi,,,,,,,,,,
48,355,26,27.832413,-97.555387,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.036262,0.011064,1,Texas,Nueces,Corpus Christi,,,,,,,,,,
48,361,1001,30.085263,-93.761341,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041673,0.012859,2,Texas,Orange,West Orange,,,,,,,,,,
48,367,81,32.868773,-97.905931,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048277,0.012286,1,Texas,Parker,Weatherford,,,,,,,,,,
48,373,9991,30.7017,-94.6742,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038721,0.010037,1,Texas,Polk,,,,,,,,,,,
48,381,9991,34.8803,-101.6649,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051365,0.01087,1,Texas,Randall,,,,,,,,,,,
48,397,1,32.936523,-96.459211,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044768,0.011341,1,Texas,Rockwall,Rockwall,,,,,,,,,,
48,423,7,32.344027,-95.415754,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046135,0.012353,1,Texas,Smith,Tyler,,,,,,,,,,
48,439,75,32.987891,-97.477175,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051058,0.014373,1,Texas,Tarrant,Eagle Mountain,,,,,,,,,,
48,439,1002,32.80581,-97.356529,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046641,0.013839,2,Texas,Tarrant,Fort Worth,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.883333,4.007373,1,Texas,Tarrant,Fort Worth
48,439,2003,32.922492,-97.282099,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048439,0.013755,2,Texas,Tarrant,Fort Worth,,,,,,,,,,
48,439,3009,32.98426,-97.063721,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047971,0.013042,1,Texas,Tarrant,Grapevine,,,,,,,,,,
48,439,3011,32.65637,-97.088598,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047382,0.011684,1,Texas,Tarrant,Arlington,,,,,,,,,,
48,453,14,30.354436,-97.760255,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04547,0.011856,2,Texas,Travis,Austin,,,,,,,,,,
48,453,20,30.483163,-97.875084,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045093,0.012609,1,Texas,Travis,Leander,,,,,,,,,,
48,469,3,28.836214,-97.005525,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.03978,0.012522,1,Texas,Victoria,Victoria,,,,,,,,,,
48,479,16,27.517456,-99.515222,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039103,0.010131,1,Texas,Webb,Laredo,,,,,,,,,,
48,61,2004,26.0711,-97.1577,,,,,,,,Texas,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),8.857333,4.334998,1,Texas,Cameron,South Padre Island
48,135,1014,31.870259,-102.334745,,,,,,,,Texas,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),7.637571,3.478518,1,Texas,Ector,Odessa
48,201,1052,29.81453,-95.38769,,,,,,,,Texas,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),10.309009,3.884317,1,Texas,Harris,Houston
48,215,1046,26.288622,-98.152066,,,,,,,,Texas,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),10.331373,6.892469,1,Texas,Hidalgo,Edinburg
48,273,314,27.426981,-97.298692,,,,,,,,Texas,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),8.331338,4.213629,1,Texas,Kleberg,Corpus Christi
48,303,1028,33.58553,-101.78698,,,,,,,,Texas,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),6.404545,3.44464,1,Texas,Lubbock,Lubbock
48,323,4,28.704607,-100.451156,,,,,,,,Texas,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),7.385207,4.740402,1,Texas,Maverick,Eagle Pass
48,361,1100,30.194167,-93.866944,,,,,,,,Texas,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),8.242535,3.335728,1,Texas,Orange,West Orange
48,439,1006,32.759154,-97.342332,,,,,,,,Texas,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.276,3.751636,1,Texas,Tarrant,Fort Worth
48,439,1053,32.664753,-97.337917,,,,,,,,Texas,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.058462,4.245214,1,Texas,Tarrant,Fort Worth
48,479,313,27.599444,-99.533333,,,,,,,,Texas,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),10.694986,6.088168,1,Texas,Webb,Laredo
49,3,3,41.492707,-112.018863,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047714,0.009594,1,Utah,Box Elder,Brigham City,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),4.87381,6.372154,1,Utah,Box Elder,Brigham City
49,3,7001,41.945874,-112.233973,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04597,0.007942,1,Utah,Box Elder,,,,,,,,,,,
49,5,7,41.842649,-111.852199,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048986,0.009491,1,Utah,Cache,Smithfield,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.580277,8.894712,1,Utah,Cache,Smithfield
49,7,1003,39.60996,-110.800749,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052008,0.008997,1,Utah,Carbon,Price,,,,,,,,,,
49,11,4,40.902967,-111.884467,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047735,0.015086,1,Utah,Davis,Bountiful,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.093284,4.709218,1,Utah,Davis,Bountiful
49,13,2,40.294178,-110.009732,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.054193,0.012164,1,Utah,Duchesne,Roosevelt,,,,,,,,,,
49,13,7011,40.216779,-110.182742,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052546,0.010623,1,Utah,Duchesne,,,,,,,,,,,
49,17,6,37.775544,-111.615473,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047869,0.007917,1,Utah,Garfield,Escalante,,,,,,,,,,
49,21,5,37.74743,-113.055525,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04711,0.008039,1,Utah,Iron,Enoch,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),4.331781,2.575674,1,Utah,Iron,Enoch
49,35,1007,40.712146,-112.111275,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047691,0.011967,1,Utah,Salt Lake,Magna,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.926333,4.917371,1,Utah,Salt Lake,Magna
49,35,2005,40.598056,-111.894167,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048055,0.013166,1,Utah,Salt Lake,Midvale,,,,,,,,,,
49,35,3006,40.736389,-111.872222,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049401,0.015218,1,Utah,Salt Lake,Salt Lake City,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.421118,6.023753,1,Utah,Salt Lake,Salt Lake City
49,35,3010,40.78422,-111.931,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049823,0.014169,1,Utah,Salt Lake,Salt Lake City,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.837333,5.342811,1,Utah,Salt Lake,Salt Lake City
49,35,3013,40.496392,-112.036298,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052033,0.011945,1,Utah,Salt Lake,Herriman,,,,,,,,,,
49,35,3015,40.777145,-111.945849,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.031511,0.007663,1,Utah,Salt Lake,Salt Lake City,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.883838,4.705115,1,Utah,Salt Lake,Salt Lake City
49,35,3015,40.777145,-111.945849,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.031131,0.007781,2,Utah,Salt Lake,Salt Lake City,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.883838,4.705115,1,Utah,Salt Lake,Salt Lake City
49,35,4002,40.662878,-111.901188,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044376,0.012527,1,Utah,Salt Lake,Murray,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),9.003562,6.504691,1,Utah,Salt Lake,Murray
49,37,101,38.45832,-109.82126,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049474,0.007581,1,Utah,San Juan,,,,,,,,,,,
49,45,4,40.600532,-112.353414,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048011,0.009665,1,Utah,Tooele,Erda,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.352381,5.151144,1,Utah,Tooele,Erda
49,47,1002,40.4372,-109.3047,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051208,0.010021,1,Utah,Uintah,,,,,,,,,,,
49,47,1004,40.46471,-109.561472,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.050545,0.009759,1,Utah,Uintah,Vernal,,,,,,,,,,
49,47,2002,40.206291,-109.353932,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051824,0.010758,1,Utah,Uintah,,,,,,,,,,,
49,47,2003,40.05671,-109.688108,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.053916,0.013611,1,Utah,Uintah,,,,,,,,,,,
49,47,5601,39.63551,-109.43128,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044,0.005881,1,Utah,Uintah,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),0.603333,1.291498,1,Utah,Uintah,
49,47,7022,40.483598,-109.906796,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051435,0.00894,1,Utah,Uintah,,,,,,,,,,,
49,49,4001,40.341389,-111.713611,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045951,0.011229,2,Utah,Utah,Lindon,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.013565,4.244017,1,Utah,Utah,Lindon
49,49,5010,40.136336,-111.660502,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.050909,0.010729,1,Utah,Utah,Spanish Fork,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.368647,3.553131,1,Utah,Utah,Spanish Fork
49,53,7,37.179125,-113.305096,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049785,0.008522,1,Utah,Washington,Hurricane,,,,,,,,,,
49,53,130,37.1983,-113.1506,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04969,0.007891,1,Utah,Washington,Virgin,,,,,,,,,,
49,57,2,41.206321,-111.975524,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046793,0.009739,1,Utah,Weber,Ogden,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.684328,5.489181,1,Utah,Weber,Ogden
49,57,1003,41.303614,-111.987871,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045399,0.011954,1,Utah,Weber,Harrisville,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.8952,5.834268,1,Utah,Weber,Harrisville
50,3,4,42.88759,-73.24984,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041962,0.008971,1,Vermont,Bennington,Bennington,,,,,,,,,,
50,7,7,44.52839,-72.86884,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040739,0.007639,1,Vermont,Chittenden,Underhill (Town of),PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),3.436522,2.087109,1,Vermont,Chittenden,Underhill (Town of)
50,21,2,43.608056,-72.982778,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041117,0.007868,1,Vermont,Rutland,Rutland,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.019355,4.255559,1,Vermont,Rutland,Rutland
78,30,10,18.343811,-64.931389,,,,,,,,Virgin Islands,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),8.218284,4.56871,1,Virgin Islands,St Thomas,Charlotte Amalie
51,3,1,38.07657,-78.50397,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045992,0.00799,1,Virginia,Albemarle,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.393103,2.996976,1,Virginia,Albemarle,
51,13,20,38.8577,-77.05922,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.050619,0.011441,1,Virginia,Arlington,Arlington,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.980342,4.676929,1,Virginia,Arlington,Arlington
51,33,1,38.20087,-77.37742,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045946,0.008416,1,Virginia,Caroline,,,,,,,,,,,
51,36,2,37.34438,-77.25925,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.0463,0.009898,1,Virginia,Charles,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.647414,3.094243,1,Virginia,Charles,
51,41,4,37.35748,-77.59355,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046909,0.009243,1,Virginia,Chesterfield,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.724786,2.909613,1,Virginia,Chesterfield,
51,59,30,38.77335,-77.10468,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049705,0.010659,1,Virginia,Fairfax,Groveton,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.208659,3.916904,1,Virginia,Fairfax,Groveton
51,61,2,38.47367,-77.76772,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043631,0.008116,1,Virginia,Fauquier,,,,,,,,,,,
51,69,10,39.28102,-78.08157,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045163,0.00856,1,Virginia,Frederick,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.617355,5.044232,1,Virginia,Frederick,
51,71,9991,37.3297,-80.5578,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049536,0.007808,1,Virginia,Giles,,,,,,,,,,,
51,85,3,37.60613,-77.2188,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049351,0.010359,1,Virginia,Hanover,,,,,,,,,,,
51,87,14,37.55652,-77.40027,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043773,0.011848,1,Virginia,Henrico,East Highland Park,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.744554,2.911099,1,Virginia,Henrico,East Highland Park
51,107,1005,39.02473,-77.48925,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048235,0.009284,1,Virginia,Loudoun,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.218333,4.001806,1,Virginia,Loudoun,
51,113,3,38.5231,-78.43471,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049411,0.006604,1,Virginia,Madison,,,,,,,,,,,
51,147,9991,37.1655,-78.3069,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044631,0.00853,1,Virginia,Prince Edward,,,,,,,,,,,
51,153,9,38.85287,-77.63462,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048069,0.008867,1,Virginia,Prince William,,,,,,,,,,,
51,161,1004,37.28342,-79.88452,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047689,0.008672,1,Virginia,Roanoke,Vinton,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.32521,3.017666,1,Virginia,Roanoke,Vinton
51,163,3,37.62668,-79.51257,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044459,0.008137,1,Virginia,Rockbridge,,,,,,,,,,,
51,165,3,38.47753,-78.81952,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045929,0.007947,1,Virginia,Rockingham,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.061983,3.564694,1,Virginia,Rockingham,
51,179,1,38.48123,-77.3704,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04745,0.008948,1,Virginia,Stafford,Aquia Harbour,,,,,,,,,,
51,197,2,36.89117,-81.25423,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046714,0.007585,1,Virginia,Wythe,,,,,,,,,,,
51,650,8,37.103733,-76.387017,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048747,0.009214,1,Virginia,Hampton City,Hampton,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.252101,3.043355,1,Virginia,Hampton City,Hampton
51,800,4,36.90118,-76.43808,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046045,0.009263,1,Virginia,Suffolk City,Suffolk,,,,,,,,,,
